....F71A3..65.2E.6.....E1A9.B..CA..5.C....7.....1D3..5.....F...7...DA.5F4...62.G5..6......AB...D..1...E76F....B..8AC96..512..3...FG.E1.C.5..8..27..3DA4B.9..G16...5B..6..CG..7..6..8G.25.4....C.D.6.BG......34..C.B...9.G.3.DA........AD.BF.E......7.4F.CE.D2G.B,112,GBC9F71A38465D2EF6742D3E1A95B8GCA2856CB9ED7G1F341D3E45G8B2CF96A797EDAB5F438C621G53F612847GABC9ED241GC3E76FD9A5B8B8AC96DG512E734F4FGAE17CD5638B927C23DA4BF9E8G165E95B8F632CG147DA61D8G925A4B7FEC3DE62BGC1875A34F9C5BF7E92G634DA813G4158AD9BF2EC768A9734F6CE1D2G5B
.G.1A...DB.E564....7146E.3..A..G..325..B.1....E.E4.A..CF...G...B3....B.9..F.41....4..28.A..9.B..A2EBF...34..7.9..C.D...4...BF.58.......D.GAC.4F14D.93C.G6...B2.523..4F......E.8..1.E..B.F2.4......7.6..2.F.D....8E2.....BA179.C6B.1..7FCE.5....2.FD.B.91C..2...3,118,FGC1A823DB7E564959B7146E23CFA8DGD83259GB416AC7EFE46A7DCF859G231B378GCBD95EF6412A154FG287ACD96B3EA2EBF15634G87C9D6C9DE3A4172BFG587B5826ED9GAC34F14DF93C7G68E1B2A523G64F1A7DB5E98CC1AE95B8F234GD679A7C6E32GF8D15B48E23DG45BA179FC6B61487FCE953DAG2GFD5BA91C6428E73
...5.6AGE73.....B.......6.FD89..1....7..G...F.A5....9.DF..B51E.G.B...3CD..5A...2.2..BA1.C..69.G..3..G...9B.47A.........41...BC..8.4..1G.B.....7.67A..F8.....D1....C..E.7F..8329A21.E5...76A3..F.463.2571D.8......G.1.D.8.47.C5..5.72A...3..BE.8...EF..B3596.4..1,118,D9F586AGE7312B4CBEGA12456CFD89371C26E73BG849FDA534879CDF2AB51E6GFB9G73CD8E5A64127254BA1ECFD693G8C31DG8569B247AEFEA68F92413G7BC5D8F43D1GAB29C567E67A93F8245EGD1CBG5CB4E67FD18329A21DE5B9C76A3G8F4463C2571DG8EAFB99GB16DE8A47FC5235D72A4F931CBEG86A8EFCGB3596247D1
..C.2.DB8F.1.5G3....391.2..GCFDA5..2.G4....B7.9..9.F..5A37C4..1BC.8...6G..53..4...1..8..F6E....D.F.G.D..B..A.C3.3A.D.52..9G7.8..BG6...C.73.5E.F4.......1.C2...7G83....G.D...9B.C2.A..3...BF..16...G4.B.2.13F.........A.6....D.....FB..9.6A..3...D.E..1....B2.G..,116,A7C62EDB8F9145G3EB483917256GCFDA5132CG4FAEDB7698G9DF865A37C42E1BCE89F76G1D53BA424217B8A3F6ECG95D6F5G4DE9B28A1C373ABD152C49G7F8E6BG6192C873A5EDF4FD9564B1EC28A37G837EAFG5D4169B2C24ACE37DGBF981659CG4DB82513F67AE18235AF6CG7ED4B975FBGC9E6A4D3281D6EA713498B25GCF
.....D74..B..625....AC93.D.E4....D...6..9.4.1B.3A43.8B..2.C6.D9.4......DG.59.F..C.G...1F..6..5..518.4..C.BE..G.22.FA..G..1.3...D8..F.13.C....4A6..4G.28..E.5....36.5C4D..8..2..F1A.25E..D..G.7...F2.D7.1B..CE..4G8....C.E3D.F.5..C.3B.....916A7GB5A..G.27....C.1,124,EG9C1D743FB8A625625BAC931DGE48F7FD78E62G954A1BC3A4318BF527C6GD9E476E28BDGC593F1AC3GD791F4A62B5E8518943ACFBED7G622BFA65GE8173C94D8EDFG137C92B54A6794GF28A6E35D1BC36B5C4D9A8172EGF1AC25E6BD4FG87399F26D751BGACE384G8179AC6E3D4F25BDCE3BF4852916A7GB5A43GE2768F9CD1
5A...9G.D.6.4....E...5..1...3....2D..4B.9C.7..5A..9BA.374..2.6F....DE.A....9.2G..7...B....48D....41.GF.5.D3.8.B9..BG28D35..A....83..5...BFD.2.6GA9....8B..1.F5D.....F...3.95.1.815CF..ED.87..B34.C2....8.B.D..15B8..C..174....2.4.3.7A5G8...B...F.......C..1..86,119,5AFC19G2DE63487B7E48D56C1AFB3G9262D384BF9CG71E5AG19BAE374582C6FD368DECA4F7B952G1C75E9B162G48D3AF241AGF756D3E8CB99FBG28D351CA674E83E751C9BFD42A6GA9643G8BE21CF5D7DBG2F74A3695E1C815CF62EDA87G9B34EC2643F8GBAD7915B8A5C69174EFGD234D317A5G8926BFECFG79BD2EC351A486
.2..3..16GD.5CF..D13E.......2.9A..5F9GD7....EB..4EA....B....1..65.4E7..A.9BFC.2.7F3...ED2C....15.16.F3...75.B4D.C9.DG5..A..3.F6.E..95.G..B1AD..........93...G..7D.8..7..9E.C.1.B13.5.D.E.6..4.C.F.D7.A..G..69..1..9.8...C.3B6...8.....7...A5...C.....2.4..9...AF,119,927B34A16GDE5CF8GD13E6C5BF84279A685F9GD71AC2EB344EAC2F8B53791DG65G4E716AD9BFC8237F384BED2C6GA915216AF39CE758B4DGC9BDG528A1437F6EE7F95CG64B1AD382BAC2184935FDG6E7D486A7329EGCF15B13G5BDFE86274AC9FBD7CA53G8E69241A5948E1FC23B6G7D8621D97GF4A53EBC3CEG62B47D9185AF
.37..8.5E6....4.4AC9.6F1238....G6D...B.71....2.81..2.....BC.F..E..B.1.2G.A4.93..9..A.E5.G......2..13...8...E.D.A854......2D6E1....95..8C...1.E..E.3.G.B..D.....5.C.6D.3.A..B7G.FA.F.5..6.G...4C9D.E.7....8..AB.35F......D....7.....8.G.D...C.691.9.CBA1.....5...,112,F37B2895E6AG1C4D4AC9E6F1238DB57G6D5ECBG719F432A818G234DA7BC5F96ECEB71D2G8A4F935696DA4E5BG173CF82G2136F789C5E4DBA854F9CA3B2D6E1G77G95A28C4F61DE3BE134G7BFCD986A252C86D934A5EB7G1FABFD51E63G2784C9D4EG75C26819ABF35F218369D4BAG7ECB7A8FG4D5E3C2691396CBA1EF7G258D4
FC.1..3.G..D...E..G.B4...35.D..9D24.7..51.B...C.3...1DFGA...27..C..G82.E.D..9.41...3.C..9FEB.6...D2..9A..1......1..93F...2......6G7F.8.B..C.1D945.DB..43..92C...941..7G.F.D....3....A....7...E..7.3.......G9.4F.E...4.7C.....15....D938F...6..EA..F4.G5.7E1.3.D.,115,FCB12A39G67D458EA6G7B4C8235EDF19D24876E519BFA3CG3E951DFGAC8427B6CF5G82BE6D379A4147A3GCD19FEB8625BD2659A7814GEC3F18E93F64C2A5BG7D6G7FE82B35CA1D945ADBF143EG92C867941EC7G6FBD852A3238CA59D4761FEGB753ADE12B8G964FCE9624B7CDAF3G158G1CD938F54267BEA8BF46G5A7E1C39D2
.6.D4B5F.93C..E7...A.6.14B.8..........7G6......1E.G2.A831...6..B6.C..1.B..8...A49.4...A..3..1.7.25E13.6..4.A...9.AD.....5F6.8B3C...75..68C...1.E.B.....72..35A.8...5.8..B19.7F...98...2......G.D5.B3...49....71A..24.9......C.8.G19..D..357.2EB.CD...7...6..4...,115,861D4B5FG93CA2E73F7AD6E14B28GC95B459C27G6AFE38D1ECG29A831D5764FB63CF71GBD289E5A4984BF5ADC3EG167225E13C6874BAFDG97ADG2E495F618B3CFG3754B68CAD912EDB6C1F972EG35A4842A5G8DEB1967FC3198EA32CF745BG6D5EB36GF498C2D71AA724B915EGDFC386G1968DCA35742EBFCDF8E732A61B495G
